id_receita,id_empresa,id_cliente,categoria,valor,data,descricao
748,9,200,Serviço,50986.01,2024-12-20,Iste reiciendis harum exercitationem.
749,2,113,Venda Produto,53355.04,2024-09-08,Laudantium quam tenetur.
750,4,137,Serviço,90264.37,2024-05-18,Ducimus dolorem facilis voluptatum laboriosam cumque.
751,9,101,Venda Produto,92498.98,2025-03-11,Officia nobis repellat sapiente voluptatem facilis quis at.
752,9,191,Consultoria,37279.84,2025-04-04,At possimus amet aspernatur.
753,10,124,Consultoria,67679.04,2025-04-10,Iste eos similique eius totam.
754,2,124,Licenciamento,98148.81,2024-07-11,Est maxime doloremque at amet omnis.
755,7,128,Serviço,41350.22,2025-02-12,Enim iusto incidunt cumque.
756,6,116,Consultoria,11921.3,2024-04-20,Nobis aspernatur quo eaque quos.
757,3,164,Licenciamento,70768.36,2024-11-07,Quod mollitia fuga debitis.
758,9,193,Venda Produto,9142.55,2024-11-07,Doloribus ab sequi quisquam.
759,8,115,Consultoria,29077.53,2024-10-30,Magnam tempora hic.
760,10,195,Licenciamento,69017.61,2024-06-17,Iusto sed doloribus.
761,8,129,Consultoria,29768.34,2024-12-06,Nemo eius doloribus cupiditate autem dolorum.
762,7,125,Venda Produto,89580.71,2024-12-18,Quidem architecto fugiat a itaque reiciendis perspiciatis hic.
763,8,187,Licenciamento,18750.43,2024-11-10,Suscipit iure officia maxime ratione neque.
764,8,187,Venda Produto,40240.61,2025-03-05,Quibusdam minima illum magnam libero rem.
765,9,185,Venda Produto,12802.57,2024-07-03,Nobis facilis error non.
766,7,152,Venda Produto,74401.78,2024-09-21,Fugiat fuga et dicta accusamus ipsa.
767,3,109,Licenciamento,97545.54,2024-12-17,Ipsum nihil quis consequuntur.
768,6,126,Consultoria,13153.45,2025-02-16,Id consequuntur tempore temporibus ducimus.
769,7,193,Consultoria,28573.31,2024-09-16,Quae fuga dignissimos consectetur vero doloribus corporis.
770,10,176,Licenciamento,75873.99,2024-12-18,Eos amet iure harum.
771,7,146,Consultoria,67001.02,2024-12-23,Aspernatur eos reprehenderit mollitia aliquam voluptatem.
772,7,163,Licenciamento,15590.04,2025-03-09,Architecto ex est magni accusamus aut quia.
773,8,114,Venda Produto,25818.3,2024-11-18,Animi magni occaecati fuga ipsum.
774,8,130,Serviço,3942.63,2024-08-21,Itaque numquam eligendi amet maxime commodi ipsa laborum.
775,1,109,Consultoria,68132.64,2025-02-04,Alias quod quas necessitatibus architecto voluptas ut.
776,3,149,Licenciamento,16120.93,2024-09-07,Optio ipsam quam eaque consequuntur totam.
777,10,180,Venda Produto,76256.97,2024-05-20,Fugit hic aliquam esse veritatis deserunt necessitatibus in.
778,9,199,Consultoria,79480.41,2025-02-28,Incidunt necessitatibus voluptatibus distinctio.
779,4,138,Consultoria,49534.79,2024-05-09,Similique eaque laboriosam architecto.
780,5,170,Licenciamento,81138.68,2024-10-12,Unde laudantium aspernatur itaque.
781,9,170,Venda Produto,95305.47,2025-03-29,Nulla voluptatem sed veritatis ducimus nam.
782,1,156,Venda Produto,38979.36,2025-03-25,Occaecati eveniet culpa placeat quaerat maxime.
783,6,149,Consultoria,46505.97,2024-07-31,Quod doloribus repellendus inventore earum velit error voluptate.
784,1,123,Licenciamento,88585.32,2024-09-18,Veritatis error sint.
785,3,163,Consultoria,14314.34,2024-05-25,Nam sapiente dolor vero.
786,7,163,Venda Produto,57316.67,2024-10-11,Unde possimus magni impedit.
787,8,185,Consultoria,48115.19,2024-09-16,Necessitatibus error doloribus numquam veniam optio.
788,3,165,Venda Produto,39747.1,2025-02-08,Unde animi illo inventore impedit voluptatem.
789,8,176,Consultoria,62077.03,2024-08-21,Blanditiis doloremque soluta laudantium vero nihil.
790,6,199,Licenciamento,32727.8,2024-09-18,Sed enim nostrum cumque culpa eveniet.
791,1,176,Venda Produto,13691.61,2024-09-07,Aut aspernatur qui corrupti.
792,6,145,Venda Produto,76754.21,2024-09-27,Tempore vel recusandae possimus corrupti amet iusto.
793,6,149,Venda Produto,43386.67,2024-04-26,Eos sapiente perspiciatis ullam.
794,6,153,Licenciamento,6588.48,2025-01-10,Pariatur assumenda cumque est aut voluptatum.
795,4,132,Serviço,65160.2,2024-05-15,Nostrum reprehenderit deleniti.
796,10,111,Venda Produto,87025.06,2024-06-18,Repudiandae laudantium eaque eos saepe asperiores.
797,2,144,Serviço,2951.49,2024-12-07,Consequuntur iure sequi culpa quod.
798,6,105,Consultoria,66119.01,2024-10-30,Libero dolore eligendi hic.
799,7,173,Consultoria,27395.27,2024-08-23,Possimus repellat facere magni.
800,8,176,Venda Produto,98590.71,2024-08-06,In ut recusandae sed pariatur distinctio.
801,7,174,Consultoria,32919.72,2024-10-10,Praesentium alias animi soluta.
802,2,163,Venda Produto,69395.53,2024-06-10,Voluptatum commodi quam eligendi.
803,4,144,Consultoria,50774.08,2024-08-21,Neque quaerat ipsa commodi officia velit.
804,6,122,Licenciamento,36970.1,2024-11-14,Esse quae tempora omnis facilis hic exercitationem aliquid.
805,7,126,Consultoria,63908.98,2025-03-06,Harum repellat iure vitae quos.
806,2,169,Serviço,29448.2,2025-03-14,Ipsum repellendus quia provident omnis vero.
807,1,139,Consultoria,80655.7,2025-01-30,Sit delectus sit cum dolorum at soluta.
808,10,196,Venda Produto,72052.98,2024-08-21,Aliquam consequuntur maiores libero.
809,10,113,Licenciamento,28063.13,2024-07-30,Quam in quo occaecati quae.
810,10,168,Consultoria,43283.48,2025-02-18,Fuga a laboriosam repudiandae magnam distinctio ex omnis.
811,6,110,Licenciamento,50959.31,2025-01-25,Earum hic minus nihil unde deserunt quo.
812,5,156,Licenciamento,20807.62,2025-01-22,Iste quaerat molestias.
813,7,133,Consultoria,67484.46,2024-11-09,Aliquid ex illum occaecati recusandae labore soluta.
814,9,124,Venda Produto,63156.55,2025-04-09,Totam non doloremque et nihil ipsum error.
815,9,124,Consultoria,22082.33,2024-12-23,Repellendus pariatur neque.
816,8,135,Consultoria,93528.96,2024-09-14,A dolorem dolore reprehenderit dolores.
817,1,167,Serviço,37063.19,2024-04-14,Aliquid asperiores rem modi tempore velit.
818,3,131,Serviço,74896.92,2024-04-20,Sit quasi quisquam ratione quisquam optio libero.
819,5,156,Consultoria,32546.66,2024-11-25,Modi mollitia quod sequi unde.
820,2,182,Serviço,84750.73,2024-09-12,Quas debitis omnis accusamus inventore eveniet doloribus.
821,5,137,Serviço,26388.22,2024-10-17,Aut ut quasi.
822,10,131,Consultoria,24609.86,2024-06-18,Perferendis impedit temporibus dignissimos cum.
823,3,125,Venda Produto,25313.07,2024-05-21,Est molestiae molestias architecto voluptatem.
824,5,160,Consultoria,56422.68,2025-03-19,Sequi a dolores quod.
825,7,155,Venda Produto,20997.06,2025-02-16,Vitae beatae iste commodi quisquam.
826,5,118,Venda Produto,26581.29,2025-02-10,Iure commodi pariatur eius assumenda ratione explicabo.
827,5,185,Serviço,64785.09,2024-09-11,Molestias dolorum accusantium totam rem.
828,1,193,Consultoria,78441.14,2025-02-16,Voluptatibus cum exercitationem minima.
829,1,111,Licenciamento,60558.37,2025-01-06,Deserunt voluptatibus quidem expedita excepturi harum quidem.
830,2,153,Licenciamento,67495.54,2024-05-24,Quod illo cumque numquam laboriosam nesciunt possimus.
831,2,151,Serviço,24368.07,2025-01-28,Rerum ut quos nam itaque.
832,10,195,Venda Produto,52673.8,2024-08-17,Dicta aliquam iste a explicabo voluptates.
833,10,200,Licenciamento,50148.66,2025-04-11,Officiis impedit saepe voluptas similique assumenda.
834,2,131,Venda Produto,77545.9,2025-03-07,Nisi natus blanditiis consequatur.
835,6,143,Consultoria,80778.32,2024-10-22,Voluptatum quas exercitationem numquam adipisci saepe et.
836,4,155,Serviço,15283.51,2024-08-13,Reprehenderit eos similique amet error vitae consequatur.
837,3,128,Licenciamento,44508.07,2024-07-23,Voluptatum eligendi sed voluptatem voluptate facilis.
838,5,176,Venda Produto,49545.5,2024-10-24,Qui illum ad eligendi delectus.
839,6,190,Venda Produto,32332.5,2024-05-20,Ut nobis sed facere.
840,7,161,Serviço,96368.22,2024-05-20,Quisquam et commodi nemo neque.
841,3,147,Consultoria,71851.45,2024-05-14,Aliquid est quis quidem totam.
842,5,103,Venda Produto,84305.82,2024-05-14,Vel sit molestias temporibus omnis aut illo.
843,1,189,Serviço,26045.31,2025-04-10,Est soluta at.
844,7,140,Licenciamento,90412.55,2024-08-21,Qui consequatur atque velit a.
845,2,169,Serviço,85907.07,2025-03-26,Aliquam repellat illo autem culpa velit tempora.
846,7,102,Consultoria,92823.23,2024-07-19,Ex delectus ullam praesentium.
847,5,139,Venda Produto,93695.92,2024-05-24,Repellat iusto quas consectetur qui reprehenderit placeat dolores.
848,4,139,Serviço,86082.26,2024-09-19,Placeat soluta nemo.
849,3,157,Licenciamento,88067.26,2025-01-22,Laudantium dolores inventore nostrum harum.
850,7,105,Licenciamento,86778.01,2025-02-28,Eos consequatur voluptate illum neque earum nulla.
851,8,161,Consultoria,92723.22,2025-03-25,Provident ducimus non a.
852,6,192,Consultoria,87799.36,2024-05-28,Nihil quia porro nemo repellendus neque.
853,2,121,Licenciamento,51127.12,2024-12-30,Consequatur aliquam voluptatum quia quasi.
854,6,154,Licenciamento,45872.91,2025-01-04,Consequatur dolor vero nemo officiis quaerat.
855,1,198,Venda Produto,64495.91,2025-03-02,Impedit exercitationem ipsum.
856,3,181,Consultoria,79310.91,2024-06-10,Sit eveniet illum optio.
857,3,101,Consultoria,20807.46,2025-01-03,Ipsam dicta odio dignissimos explicabo.
858,5,141,Venda Produto,11971.99,2025-03-17,Laudantium veniam ipsa dolorum inventore.
859,4,167,Serviço,84849.08,2024-06-14,Quos rerum quibusdam minima.
860,7,141,Consultoria,48358.18,2024-07-02,Beatae enim eligendi debitis quisquam labore.
861,3,134,Serviço,69059.22,2025-02-04,Aperiam iste esse dolore dicta sint saepe.
862,6,137,Serviço,9355.5,2024-09-12,Cum dolore temporibus accusantium doloremque.
863,6,124,Consultoria,87762.61,2024-10-19,Dolor veniam magni ut autem quam.
864,10,129,Venda Produto,94862.81,2024-11-02,Porro earum omnis reiciendis quia.
865,9,183,Serviço,90777.63,2024-04-21,Necessitatibus suscipit dolores eligendi.
866,8,126,Licenciamento,70424.85,2025-02-22,Quidem pariatur nam nostrum reiciendis.
867,3,107,Consultoria,62182.4,2024-11-05,Occaecati voluptate a vero.
868,10,134,Serviço,9817.07,2024-08-19,In exercitationem laboriosam deleniti quasi quam incidunt.
869,6,122,Venda Produto,2397.38,2025-01-09,Nesciunt occaecati pariatur vero natus.
870,9,156,Consultoria,82898.49,2024-08-30,Fugit numquam tempora eveniet.
871,8,116,Serviço,71642.81,2025-03-13,Explicabo quis minus laudantium inventore natus.
872,4,135,Licenciamento,74897.86,2025-01-06,Aut tempore doloremque sint.
873,7,117,Consultoria,85777.44,2024-07-02,Impedit voluptatum asperiores perspiciatis voluptate ipsam consequatur.
874,10,128,Licenciamento,72944.1,2025-01-25,Dolor atque ducimus ullam illum.
875,4,154,Serviço,41443.89,2024-07-31,Suscipit tempora atque unde nostrum atque dolorum nisi.
876,3,104,Licenciamento,97636.69,2025-01-28,Vel dolores labore eius cumque quidem quas unde.
877,4,180,Consultoria,90825.5,2024-10-21,Recusandae suscipit aut magnam dolorem.
878,6,175,Consultoria,9488.13,2024-11-23,A possimus vel quidem nam.
879,8,118,Licenciamento,97465.52,2024-06-16,Qui voluptatem nemo.
880,7,188,Serviço,71620.26,2024-12-29,Deserunt reprehenderit doloremque aliquid debitis.
881,7,195,Licenciamento,8232.51,2025-03-01,Deserunt eos aperiam ipsum nulla.
882,9,108,Venda Produto,33953.39,2024-04-26,Quas quam facilis quidem.
883,4,161,Licenciamento,99677.2,2025-02-03,Rerum inventore porro rerum culpa.
884,10,191,Venda Produto,1530.74,2024-09-07,Cupiditate alias cupiditate.
885,9,180,Consultoria,30948.23,2025-03-07,Autem quisquam distinctio corrupti autem dolorem.
886,7,186,Licenciamento,14091.59,2025-02-23,Eaque maxime nam perspiciatis.
887,9,106,Serviço,26768.87,2025-03-29,Tempore totam voluptates suscipit culpa voluptatum minus necessitatibus.
888,9,164,Licenciamento,87911.78,2024-10-05,Cupiditate saepe ipsum et non unde.
889,3,112,Licenciamento,71315.3,2025-02-18,Deserunt eos quo.
890,7,119,Licenciamento,12567.36,2024-10-11,Soluta beatae possimus tempore.
891,1,117,Consultoria,87296.28,2024-07-12,Veniam beatae laboriosam tenetur neque qui consequatur.
892,5,196,Licenciamento,92697.47,2024-11-01,Molestiae doloremque consectetur tenetur.
893,5,134,Licenciamento,52180.3,2024-10-28,Molestiae asperiores molestiae assumenda minima atque ea molestias.
894,7,122,Licenciamento,73950.05,2025-03-01,Aliquid laudantium saepe consequuntur.
895,8,198,Serviço,56011.8,2025-02-14,Praesentium at corporis ipsam in.
896,8,107,Serviço,15713.46,2024-12-16,Aspernatur quis itaque placeat voluptatibus excepturi alias.
897,4,124,Venda Produto,47554.51,2024-04-18,Quod porro sint.
898,3,191,Consultoria,44206.56,2025-01-19,Assumenda cumque quia.
899,8,106,Consultoria,36295.49,2024-12-17,Aspernatur porro laboriosam rem ipsa tempora officia animi.
900,9,163,Consultoria,49805.87,2024-12-14,Ad corrupti explicabo fugiat beatae totam officia quibusdam.
901,3,116,Licenciamento,10264.21,2024-07-24,Assumenda repellat nobis nemo.
902,5,124,Serviço,75243.73,2024-10-16,Laudantium tenetur asperiores cupiditate quis.
903,5,173,Serviço,58771.19,2024-10-25,Ratione et iusto magni iusto aliquid aliquid optio.
904,1,168,Serviço,42225.48,2025-03-24,Fugiat odio at quam eius.
905,2,132,Consultoria,68013.94,2024-06-11,Fugiat commodi impedit reiciendis maiores voluptatibus.
906,6,104,Licenciamento,68449.92,2024-09-04,Facilis reprehenderit quos.
907,2,151,Licenciamento,59443.51,2024-09-06,Mollitia aliquam iusto.
908,2,142,Serviço,3858.58,2024-09-18,Dolores nobis nostrum itaque explicabo.
909,8,191,Consultoria,45951.5,2024-04-20,Quod veritatis sequi minima commodi aperiam reiciendis unde.
910,5,177,Venda Produto,33613.27,2025-03-16,Ducimus minus tempora totam qui ea.
911,1,184,Consultoria,33166.63,2025-01-23,Vitae officia molestias labore sunt.
912,10,117,Serviço,86464.61,2024-07-19,Deserunt quaerat deleniti officia id doloribus perferendis.
913,5,142,Venda Produto,74636.2,2024-06-07,Nulla eos cupiditate necessitatibus pariatur quas.
914,9,178,Consultoria,10162.55,2024-09-19,Culpa doloribus in quaerat fuga.
915,5,123,Serviço,96539.88,2025-01-20,Inventore aut vero dolorum iure aliquam hic.
916,7,112,Venda Produto,85382.24,2024-12-15,Culpa veniam fugiat enim sit delectus.
917,3,150,Consultoria,29208.65,2025-02-14,Quam fuga molestiae deleniti deleniti.
918,3,116,Licenciamento,49593.66,2025-03-16,Pariatur iusto est.
919,7,195,Licenciamento,90469.69,2025-02-15,Sint maiores vero minus totam.
920,10,117,Licenciamento,66886.51,2024-04-22,Quasi fuga nam magnam debitis.
921,6,166,Serviço,49472.68,2024-07-29,Quas consequatur nostrum possimus perferendis excepturi.
922,7,161,Licenciamento,56742.65,2024-08-04,Voluptatibus eos dignissimos dolor.
923,7,112,Consultoria,81288.44,2025-02-05,Deserunt minima nesciunt sunt commodi quas.
924,10,124,Consultoria,63437.94,2025-02-21,Rem at quae iste.
925,2,106,Licenciamento,97353.91,2024-10-12,Molestias non dicta nihil.
926,4,183,Serviço,93136.09,2024-12-15,Laudantium consequatur officia voluptatum aliquam.
927,9,181,Venda Produto,29779.6,2024-09-18,Quam vero ullam.
928,7,111,Consultoria,30738.93,2024-12-07,Libero vitae voluptatibus atque vero similique quod.
929,3,188,Licenciamento,84312.26,2025-01-18,Tempora ab delectus reprehenderit voluptatum adipisci autem.
930,9,155,Licenciamento,57285.03,2025-02-10,Beatae consectetur nisi unde doloribus fugiat.
931,9,110,Venda Produto,51828.04,2024-10-14,Eaque eligendi voluptatem blanditiis quam impedit a.
932,9,155,Consultoria,10353.95,2024-12-11,Hic non exercitationem suscipit asperiores.
933,10,133,Licenciamento,26231.16,2024-12-04,Repellat sit odit nemo.
934,2,199,Venda Produto,12279.61,2024-05-26,Eos doloremque minus exercitationem ad consequuntur voluptatum.
935,8,123,Serviço,84448.07,2024-06-28,Repellendus culpa dolor nobis.
936,1,111,Consultoria,87798.78,2024-06-10,Dolores eius excepturi asperiores.
937,5,141,Consultoria,75978.07,2024-07-22,Possimus similique eos.
938,8,180,Licenciamento,34792.1,2024-11-01,Illum quia repudiandae occaecati quod excepturi laudantium.
939,3,128,Serviço,8743.83,2024-09-14,Ipsa ratione aliquid possimus blanditiis consectetur.
940,10,134,Venda Produto,43946.09,2025-02-11,Vel velit soluta.
941,1,101,Consultoria,12551.15,2024-05-05,Suscipit facere id non repellendus quis harum.
942,3,184,Consultoria,46556.14,2025-01-04,Asperiores velit distinctio veritatis quisquam ducimus excepturi.
943,7,185,Consultoria,30977.2,2024-05-04,Magni delectus nemo laborum sed incidunt.
944,10,147,Consultoria,80659.43,2024-11-18,Numquam voluptates rerum enim.
945,2,117,Serviço,2373.72,2024-04-29,Doloribus tempore a minus.
946,2,103,Serviço,86042.19,2024-10-04,Exercitationem dolores sint totam qui.
947,4,162,Serviço,65324.24,2024-11-05,Illum distinctio officia nostrum.
948,7,181,Serviço,9523.26,2024-06-01,Aut fuga porro.
949,8,119,Consultoria,42766.04,2024-04-21,Reprehenderit magni voluptatibus neque aperiam enim nemo vel.
950,2,122,Serviço,74139.34,2025-01-16,Voluptatibus nesciunt cumque quidem provident numquam numquam.
951,8,163,Consultoria,2943.15,2025-02-05,Nemo fugiat quos eos mollitia non nobis quas.
952,8,175,Serviço,20932.5,2025-01-02,At minima corporis quos neque odio necessitatibus.
953,10,151,Venda Produto,34051.16,2024-06-10,Natus eos quo suscipit necessitatibus recusandae.
954,2,181,Consultoria,97969.21,2025-03-12,Veritatis tempora autem saepe rem.
955,8,195,Licenciamento,4664.7,2024-07-09,Quos quod inventore natus vero.
956,7,163,Consultoria,23958.67,2024-05-05,Numquam ad nam culpa odit itaque.
957,1,168,Venda Produto,42778.45,2024-09-23,Odit cupiditate dolor.
958,6,171,Venda Produto,27517.04,2024-11-18,Maxime dolore pariatur nobis facere.
959,7,161,Venda Produto,49984.09,2024-07-17,Consequuntur tempore quidem saepe voluptatem repudiandae tempore.
960,6,158,Consultoria,3059.89,2024-09-19,Voluptatem temporibus necessitatibus ipsa.
961,5,193,Serviço,47454.8,2024-04-25,Rem quos illo quis molestias corporis optio.
962,8,130,Serviço,59178.21,2024-05-20,Fugit fugiat illum asperiores repudiandae accusamus laboriosam.
963,6,178,Consultoria,13984.7,2024-09-26,Perferendis placeat corporis deleniti.
964,5,193,Consultoria,96020.53,2024-11-05,Nemo voluptatem quibusdam dolorum deleniti eaque.
965,6,161,Serviço,62562.4,2024-11-10,Dolores recusandae est magni.
966,5,189,Venda Produto,67038.59,2024-12-13,Sequi rerum cum.
967,3,123,Serviço,16475.1,2025-01-31,A pariatur maiores nobis tenetur.
968,8,113,Consultoria,94362.42,2024-09-12,Voluptatum blanditiis voluptatem harum.
969,8,139,Serviço,21733.86,2024-07-01,Aspernatur deserunt nostrum reprehenderit.
970,1,103,Licenciamento,88209.7,2025-02-27,Aliquid architecto minus.
971,6,187,Serviço,18296.76,2024-12-07,Aspernatur occaecati asperiores qui amet.
972,9,105,Venda Produto,34435.74,2024-09-19,Sint maxime sit veniam.
973,2,180,Serviço,12948.12,2024-12-19,Occaecati amet fuga odit earum tempore.
974,4,163,Licenciamento,99372.62,2024-10-02,Nisi hic animi velit suscipit quas.
975,6,199,Venda Produto,77239.39,2025-02-04,Perferendis nisi exercitationem nam at sit.
976,9,135,Serviço,85487.41,2025-01-20,Repudiandae ullam unde voluptatem natus ut architecto quod.
977,9,178,Venda Produto,70934.09,2024-04-22,Vel perferendis ea voluptas dicta iste.
978,8,159,Venda Produto,97491.32,2024-05-18,Veritatis et quaerat cupiditate.
979,10,179,Venda Produto,82537.41,2024-08-25,Autem molestias aspernatur ab sed tempore.
980,1,165,Venda Produto,17537.58,2024-06-16,Aspernatur cum fugit dolor.
981,2,127,Licenciamento,16546.22,2024-09-24,Repudiandae voluptatem et iusto molestias.
982,5,191,Consultoria,76434.5,2024-08-25,Commodi dolor asperiores pariatur error eaque.
983,8,194,Venda Produto,16275.28,2024-05-03,Sint eum consequuntur hic.
984,6,143,Serviço,13175.36,2024-10-29,Voluptate atque eius.
985,4,157,Consultoria,77152.71,2024-05-04,Iste placeat rerum id modi.
986,1,132,Consultoria,34790.69,2025-04-09,Temporibus qui libero maiores.
987,9,122,Venda Produto,27335.55,2025-04-04,Asperiores rerum odit soluta.
988,7,147,Serviço,16009.51,2025-03-27,Modi delectus occaecati ea ut in nemo excepturi.
989,9,154,Serviço,14661.44,2025-03-02,Quos placeat ipsa quidem sint doloremque reprehenderit.
990,7,153,Consultoria,89908.46,2024-07-17,Sed debitis placeat et.
991,9,188,Licenciamento,94430.29,2024-04-25,Dolorem quibusdam vero ad quos nihil.
992,8,119,Venda Produto,72044.95,2025-01-18,Illo unde blanditiis laboriosam aperiam similique.
993,9,109,Venda Produto,34492.06,2024-10-23,Tempore maxime rem similique accusamus.
994,7,199,Serviço,43973.16,2025-02-04,Fugiat corporis omnis.
995,7,198,Venda Produto,66357.44,2024-06-19,Dolore expedita perferendis assumenda.
996,3,174,Venda Produto,97795.56,2024-09-13,Accusamus ex voluptates vel placeat illo.
997,9,138,Consultoria,40798.28,2024-06-11,Minima quo cupiditate voluptatem.
998,9,139,Licenciamento,91013.85,2024-06-06,Necessitatibus voluptas quidem veritatis nam modi.
999,1,136,Serviço,70329.21,2025-01-03,Doloremque numquam molestiae quos sint.
1000,8,183,Serviço,88870.4,2024-06-14,Tempora alias ex alias.
